ds,y
1981-09-28,0.05187024176120758
1981-09-29,0.0522988885641098
1981-09-30,0.0522988885641098
1981-10-01,0.05658620223402977
1981-10-02,0.058300815522670746
1981-10-05,0.057872191071510315
1981-10-06,0.06130143254995346
1981-10-07,0.06344468146562576
1981-10-08,0.06387334316968918
1981-10-09,0.06601741164922714
1981-10-12,0.06601741164922714
1981-10-13,0.062158722430467606
1981-10-14,0.06344468146562576
1981-10-15,0.06258737295866013
1981-10-16,0.06387334316968918
1981-10-19,0.067303366959095
1981-10-20,0.067303366959095
1981-10-21,0.06687469780445099
1981-10-22,0.06515929847955704
1981-10-23,0.06515929847955704
1981-10-26,0.06644604355096817
1981-10-27,0.06858928501605988
1981-10-28,0.06773202866315842
1981-10-29,0.06858928501605988
1981-10-30,0.06858928501605988
1981-11-02,0.06773202866315842
1981-11-03,0.06601741164922714
1981-11-04,0.06130143254995346
1981-11-05,0.06173005327582359
1981-11-06,0.06258737295866013
1981-11-09,0.06301603466272354
1981-11-10,0.06473062187433243
1981-11-11,0.06687469780445099
1981-11-12,0.062158722430467606
1981-11-13,0.06130143254995346
1981-11-16,0.06258737295866013
1981-11-17,0.06473062187433243
1981-11-18,0.06473062187433243
1981-11-19,0.06515929847955704
1981-11-20,0.062158722430467606
1981-11-23,0.06173005327582359
1981-11-24,0.06301603466272354
1981-11-25,0.06473062187433243
1981-11-27,0.06387334316968918
1981-11-30,0.06387334316968918
1981-12-01,0.06430201232433319
1981-12-02,0.06344468146562576
1981-12-03,0.06515929847955704
1981-12-04,0.06558798253536224
1981-12-07,0.06430201232433319
1981-12-08,0.06473062187433243
1981-12-09,0.06473062187433243
1981-12-10,0.06430201232433319
1981-12-11,0.062158722430467606
1981-12-14,0.06387334316968918
1981-12-15,0.06687469780445099
1981-12-16,0.07244717329740524
1981-12-17,0.07844911515712738
1981-12-18,0.07501909136772156
1981-12-21,0.07630511373281479
1981-12-22,0.07459046691656113
1981-12-23,0.07501909136772156
1981-12-24,0.07158984988927841
1981-12-28,0.07287584245204926
1981-12-29,0.0758763924241066
1981-12-30,0.0758763924241066
1981-12-31,0.07544775307178497
1982-01-04,0.07158984988927841
1982-01-05,0.07073258608579636
1982-01-06,0.06515929847955704
1982-01-07,0.06816068291664124
1982-01-08,0.06387334316968918
1982-01-11,0.06173005327582359
1982-01-12,0.06130143254995346
1982-01-13,0.06430201232433319
1982-01-14,0.06858928501605988
1982-01-15,0.06987527012825012
1982-01-18,0.06816068291664124
1982-01-19,0.0694466233253479
1982-01-20,0.07073258608579636
1982-01-21,0.07116124033927917
1982-01-22,0.06901796162128448
1982-01-25,0.06644604355096817
1982-01-26,0.06687469780445099
1982-01-27,0.06901796162128448
1982-01-28,0.06987527012825012
1982-01-29,0.06901796162128448
1982-02-01,0.0694466233253479
1982-02-02,0.0694466233253479
1982-02-03,0.06773202866315842
1982-02-04,0.06773202866315842
1982-02-05,0.06344468146562576
1982-02-08,0.06344468146562576
1982-02-09,0.06430201232433319
1982-02-10,0.06344468146562576
1982-02-11,0.06430201232433319
1982-02-12,0.06301603466272354
1982-02-16,0.06387334316968918
1982-02-17,0.06473062187433243
1982-02-18,0.06430201232433319
1982-02-19,0.06344468146562576
1982-02-22,0.06258737295866013
1982-02-23,0.06301603466272354
1982-02-24,0.06258737295866013
1982-02-25,0.06258737295866013
1982-02-26,0.06301603466272354
1982-03-01,0.06301603466272354
1982-03-02,0.06301603466272354
1982-03-03,0.06173005327582359
1982-03-04,0.057014863938093185
1982-03-05,0.05615754425525665
1982-03-08,0.05658620223402977
1982-03-09,0.05572891607880592
1982-03-10,0.05572891607880592
1982-03-11,0.0522988885641098
1982-03-12,0.05187024176120758
1982-03-15,0.051012925803661346
1982-03-16,0.04844101145863533
1982-03-17,0.0522988885641098
1982-03-18,0.057014863938093185
1982-03-19,0.06130143254995346
1982-03-22,0.06044411286711693
1982-03-23,0.057014863938093185
1982-03-24,0.05658620223402977
1982-03-25,0.05572891607880592
1982-03-26,0.057014863938093185
1982-03-29,0.057872191071510315
1982-03-30,0.057872191071510315
1982-03-31,0.060872744768857956
1982-04-01,0.060872744768857956
1982-04-02,0.060872744768857956
1982-04-05,0.06044411286711693
1982-04-06,0.05958680063486099
1982-04-07,0.060015466064214706
1982-04-08,0.05958680063486099
1982-04-12,0.054871588945388794
1982-04-13,0.05530024319887161
1982-04-14,0.05615754425525665
1982-04-15,0.057872191071510315
1982-04-16,0.05658620223402977
1982-04-19,0.05401427671313286
1982-04-20,0.05358482897281647
1982-04-21,0.05272754281759262
1982-04-22,0.05272754281759262
1982-04-23,0.05401427671313286
1982-04-26,0.0522988885641098
1982-04-27,0.050155602395534515
1982-04-28,0.050155602395534515
1982-04-29,0.05058429017663002
1982-04-30,0.0522988885641098
1982-05-03,0.05401427671313286
1982-05-04,0.053156204521656036
1982-05-05,0.054871588945388794
1982-05-06,0.05572891607880592
1982-05-07,0.054871588945388794
1982-05-10,0.053156204521656036
1982-05-11,0.05187024176120758
1982-05-12,0.0522988885641098
1982-05-13,0.050155602395534515
1982-05-14,0.04929831624031067
1982-05-17,0.04844101145863533
1982-05-18,0.04801235720515251
1982-05-19,0.04844101145863533
1982-05-20,0.04886966943740845
1982-05-21,0.04929831624031067
1982-05-24,0.04929831624031067
1982-05-25,0.04886966943740845
1982-05-26,0.04801235720515251
1982-05-27,0.04801235720515251
1982-05-28,0.04715503379702568
1982-06-01,0.04801235720515251
1982-06-02,0.04629775509238243
1982-06-03,0.04501178115606308
1982-06-04,0.04501178115606308
1982-06-07,0.044583115726709366
1982-06-08,0.043725814670324326
1982-06-09,0.044154465198516846
1982-06-10,0.04586907848715782
1982-06-11,0.04586907848715782
1982-06-14,0.04586907848715782
1982-06-15,0.04586907848715782
1982-06-16,0.04501178115606308
1982-06-17,0.044154465198516846
1982-06-18,0.044154465198516846
1982-06-21,0.04586907848715782
1982-06-22,0.04715503379702568
1982-06-23,0.04715503379702568
1982-06-24,0.045440420508384705
1982-06-25,0.04501178115606308
1982-06-28,0.043725814670324326
1982-06-29,0.043725814670324326
1982-06-30,0.04329713433980942
1982-07-01,0.041153114289045334
1982-07-02,0.039438504725694656
1982-07-06,0.039438504725694656
1982-07-07,0.03772387653589249
1982-07-08,0.03900985047221184
1982-07-09,0.039867155253887177
1982-07-12,0.04243984445929527
1982-07-13,0.042868517339229584
1982-07-14,0.043725814670324326
1982-07-15,0.045440420508384705
1982-07-16,0.04586907848715782
1982-07-19,0.04886966943740845
1982-07-20,0.04886966943740845
1982-07-21,0.04929831624031067
1982-07-22,0.04844101145863533
1982-07-23,0.04629775509238243
1982-07-26,0.04629775509238243
1982-07-27,0.044154465198516846
1982-07-28,0.04586907848715782
1982-07-29,0.04629775509238243
1982-07-30,0.04758371040225029
1982-08-02,0.044583115726709366
1982-08-03,0.044154465198516846
1982-08-04,0.04243984445929527
1982-08-05,0.04201120510697365
1982-08-06,0.04243984445929527
1982-08-09,0.04501178115606308
1982-08-10,0.045440420508384705
1982-08-11,0.04501178115606308
1982-08-12,0.04501178115606308
1982-08-13,0.04586907848715782
1982-08-16,0.04886966943740845
1982-08-17,0.04886966943740845
1982-08-18,0.04929831624031067
1982-08-19,0.05058429017663002
1982-08-20,0.05272754281759262
1982-08-23,0.05530024319887161
1982-08-24,0.05915810912847519
1982-08-25,0.060872744768857956
1982-08-26,0.057872191071510315
1982-08-27,0.05872950330376625
1982-08-30,0.06173005327582359
1982-08-31,0.060015466064214706
1982-09-01,0.06258737295866013
1982-09-02,0.06301603466272354
1982-09-03,0.05958680063486099
1982-09-07,0.06173005327582359
1982-09-08,0.06044411286711693
1982-09-09,0.062158722430467606
1982-09-10,0.06258737295866013
1982-09-13,0.06473062187433243
1982-09-14,0.06430201232433319
1982-09-15,0.062158722430467606
1982-09-16,0.060872744768857956
1982-09-17,0.06130143254995346
1982-09-20,0.06258737295866013
1982-09-21,0.06430201232433319
1982-09-22,0.06430201232433319
1982-09-23,0.062158722430467606
1982-09-24,0.062158722430467606
1982-09-27,0.06301603466272354
1982-09-28,0.06301603466272354
1982-09-29,0.06258737295866013
1982-09-30,0.06344468146562576
1982-10-01,0.06430201232433319
1982-10-04,0.06473062187433243
1982-10-05,0.0694466233253479
1982-10-06,0.07501909136772156
1982-10-07,0.08059237152338028
1982-10-08,0.08230701833963394
1982-10-11,0.07973510026931763
1982-10-12,0.08059237152338028
1982-10-13,0.0810210332274437
1982-10-14,0.078877754509449
1982-10-15,0.08059237152338028
1982-10-18,0.08230701833963394
1982-10-19,0.08702220022678375
1982-10-20,0.08916546404361725
1982-10-21,0.08873681724071503
1982-10-22,0.08359294384717941
1982-10-25,0.08402162790298462
1982-10-26,0.08616487681865692
1982-10-27,0.08616487681865692
1982-10-28,0.08702220022678375
1982-10-29,0.09173815697431564
1982-11-01,0.09816794842481613
1982-11-02,0.1054558977484703
1982-11-03,0.10631319135427475
1982-11-04,0.10331261903047562
1982-11-05,0.09902527928352356
1982-11-08,0.10245528072118759
1982-11-09,0.10631319135427475
1982-11-10,0.11317166686058044
1982-11-11,0.11102840304374695
1982-11-12,0.10845648497343063
1982-11-15,0.1028839573264122
1982-11-16,0.10759914666414261
1982-11-17,0.10759914666414261
1982-11-18,0.10588454455137253
1982-11-19,0.09645338356494904
1982-11-22,0.09902527928352356
1982-11-23,0.10116858035326004
1982-11-24,0.09945395588874817
1982-11-26,0.09902527928352356
1982-11-29,0.10931374877691269
1982-11-30,0.11145704239606857
1982-12-01,0.11145704239606857
1982-12-02,0.10888513177633286
1982-12-03,0.1148870438337326
1982-12-06,0.11617299169301987
1982-12-07,0.11360032111406326
1982-12-08,0.10802777111530304
1982-12-09,0.10031120479106903
1982-12-10,0.09816794842481613
1982-12-13,0.09731066972017288
1982-12-14,0.09688202291727066
1982-12-15,0.09859663248062134
1982-12-16,0.10331261903047562
1982-12-17,0.1028839573264122
1982-12-20,0.10374126583337784
1982-12-21,0.10674183070659637
1982-12-22,0.1097424104809761
1982-12-23,0.11231428384780884
1982-12-27,0.11145704239606857
1982-12-28,0.10759914666414261
1982-12-29,0.1028839573264122
1982-12-30,0.10245528072118759
1982-12-31,0.0977393388748169
1983-01-03,0.10331261903047562
1983-01-04,0.10374126583337784
1983-01-05,0.09988262504339218
1983-01-06,0.09431006759405136
1983-01-07,0.09859663248062134
1983-01-10,0.09988262504339218
1983-01-11,0.1054558977484703
1983-01-12,0.1054558977484703
1983-01-13,0.11317166686058044
1983-01-14,0.1170303076505661
1983-01-17,0.114458367228508
1983-01-18,0.11531566828489304
1983-01-19,0.12817610800266266
1983-01-20,0.12817610800266266
1983-01-21,0.12088822573423386
1983-01-24,0.12560340762138367
1983-01-25,0.13074800372123718
1983-01-26,0.13975054025650024
1983-01-27,0.14060789346694946
1983-01-28,0.14017917215824127
1983-01-31,0.14317969977855682
1983-02-01,0.1470375955104828
1983-02-02,0.15303955972194672
1983-02-03,0.1508963406085968
1983-02-04,0.14489434659481049
1983-02-07,0.14360842108726501
1983-02-08,0.14489434659481049
1983-02-09,0.15432554483413696
1983-02-10,0.15946942567825317
1983-02-11,0.15861208736896515
1983-02-14,0.15561151504516602
1983-02-15,0.15261097252368927
1983-02-16,0.1508963406085968
1983-02-17,0.15561151504516602
1983-02-18,0.15946942567825317
1983-02-22,0.16075533628463745
1983-02-23,0.1650426983833313
1983-02-24,0.16032671928405762
1983-02-25,0.15646877884864807
1983-02-28,0.15904071927070618
1983-03-01,0.16032671928405762
1983-03-02,0.1551828682422638
1983-03-03,0.15303955972194672
1983-03-04,0.15003904700279236
1983-03-07,0.1453229933977127
1983-03-08,0.1496095508337021
1983-03-09,0.14746630191802979
1983-03-10,0.1453229933977127
1983-03-11,0.14189375936985016
1983-03-14,0.14403708279132843
1983-03-15,0.14403708279132843
1983-03-16,0.1453229933977127
1983-03-17,0.14746630191802979
1983-03-18,0.1508963406085968
1983-03-21,0.15261097252368927
1983-03-22,0.1453229933977127
1983-03-23,0.14789490401744843
1983-03-24,0.14789490401744843
1983-03-25,0.1457516849040985
1983-03-28,0.15003904700279236
1983-03-29,0.15175364911556244
1983-03-30,0.14489434659481049
1983-03-31,0.14103645086288452
1983-04-04,0.1384645253419876
1983-04-05,0.13717782497406006
1983-04-06,0.13589191436767578
1983-04-07,0.13503453135490417
1983-04-08,0.14275112748146057
1983-04-11,0.1457516849040985
1983-04-12,0.1508963406085968
1983-04-13,0.15432554483413696
1983-04-14,0.15689745545387268
1983-04-15,0.16118405759334564
1983-04-18,0.15946942567825317
1983-04-19,0.1736157238483429
1983-04-20,0.17833174765110016
1983-04-21,0.17490242421627045
1983-04-22,0.16675730049610138
1983-04-25,0.1714724600315094
1983-04-26,0.16975782811641693
1983-04-27,0.1714724600315094
1983-04-28,0.1731870472431183
1983-04-29,0.16804325580596924
1983-05-02,0.16632866859436035
1983-05-03,0.1766171008348465
1983-05-04,0.1881915181875229
1983-05-05,0.18904881179332733
1983-05-06,0.1864769458770752
1983-05-09,0.1877627968788147
1983-05-10,0.18304689228534698
1983-05-11,0.1813322901725769
1983-05-12,0.18218964338302612
1983-05-13,0.17747437953948975
1983-05-16,0.17790305614471436
1983-05-17,0.18004629015922546
1983-05-18,0.1856188029050827
1983-05-19,0.19505007565021515
1983-05-20,0.19719326496124268
1983-05-23,0.20748171210289001
1983-05-24,0.20576709508895874
1983-05-25,0.20362387597560883
1983-05-26,0.20362387597560883
1983-05-27,0.1980513632297516
1983-05-31,0.19933730363845825
1983-06-01,0.20062319934368134
1983-06-02,0.2104831039905548
1983-06-03,0.21519829332828522
1983-06-06,0.20791040360927582
1983-06-07,0.2053384780883789
1983-06-08,0.20405255258083344
1983-06-09,0.20319530367851257
1983-06-10,0.19633589684963226
1983-06-13,0.19204942882061005
1983-06-14,0.1864769458770752
1983-06-15,0.19633589684963226
1983-06-16,0.1924780011177063
1983-06-17,0.18304689228534698
1983-06-20,0.18433287739753723
1983-06-21,0.18990617990493774
1983-06-22,0.18390418589115143
1983-06-23,0.18261827528476715
1983-06-24,0.17275840044021606
1983-06-27,0.16075533628463745
1983-06-28,0.16847190260887146
1983-06-29,0.16761457920074463
1983-06-30,0.1689005345106125
1983-07-01,0.1620420664548874
1983-07-05,0.16247068345546722
1983-07-06,0.16032671928405762
1983-07-07,0.15861208736896515
1983-07-08,0.16289934515953064
1983-07-11,0.15904071927070618
1983-07-12,0.15818345546722412
1983-07-13,0.1577547937631607
1983-07-14,0.15218228101730347
1983-07-15,0.15175364911556244
1983-07-18,0.15003904700279236
1983-07-19,0.1414651721715927
1983-07-20,0.14875228703022003
1983-07-21,0.15003904700279236
1983-07-22,0.14789490401744843
1983-07-25,0.13417723774909973
1983-07-26,0.12431744486093521
1983-07-27,0.11660163104534149
1983-07-28,0.11960228532552719
1983-07-29,0.11831621825695038
1983-08-01,0.11788760125637054
1983-08-02,0.11960228532552719
1983-08-03,0.11402972787618637
1983-08-04,0.11617299169301987
1983-08-05,0.11660163104534149
1983-08-08,0.11788760125637054
1983-08-09,0.1174590066075325
1983-08-10,0.11574438214302063
1983-08-11,0.1148870438337326
1983-08-12,0.11788760125637054
1983-08-15,0.11617299169301987
1983-08-16,0.11360032111406326
1983-08-17,0.1148870438337326
1983-08-18,0.11574438214302063
1983-08-19,0.11531566828489304
1983-08-22,0.10931374877691269
1983-08-23,0.10374126583337784
1983-08-24,0.10459855198860168
1983-08-25,0.10588454455137253
1983-08-26,0.107170470058918
1983-08-29,0.11274305731058121
1983-08-30,0.12774744629859924
1983-08-31,0.12474606931209564
1983-09-01,0.13031934201717377
1983-09-02,0.13503453135490417
1983-09-06,0.11874490976333618
1983-09-07,0.10888513177633286
1983-09-08,0.10502723604440689
1983-09-09,0.10502723604440689
1983-09-12,0.1097424104809761
1983-09-13,0.10845648497343063
1983-09-14,0.10331261903047562
1983-09-15,0.10073991864919662
1983-09-16,0.1097424104809761
1983-09-19,0.11017104238271713
1983-09-20,0.10802777111530304
1983-09-21,0.11145704239606857
1983-09-22,0.08316433429718018
1983-09-23,0.08530756086111069
1983-09-26,0.08059237152338028
1983-09-27,0.07844911515712738
1983-09-28,0.07802049815654755
1983-09-29,0.07930643856525421
1983-09-30,0.07930643856525421
1983-10-03,0.07844911515712738
1983-10-04,0.07716238498687744
1983-10-05,0.07630511373281479
1983-10-06,0.06987527012825012
1983-10-07,0.06773202866315842
1983-10-10,0.06644604355096817
1983-10-11,0.07244717329740524
1983-10-12,0.078877754509449
1983-10-13,0.07802049815654755
1983-10-14,0.07201854139566422
1983-10-17,0.06644604355096817
1983-10-18,0.07373315095901489
1983-10-19,0.06987527012825012
1983-10-20,0.06816068291664124
1983-10-21,0.07244717329740524
1983-10-24,0.07287584245204926
1983-10-25,0.06901796162128448
1983-10-26,0.07244717329740524
1983-10-27,0.07158984988927841
1983-10-28,0.07759105414152145
1983-10-31,0.078877754509449
1983-11-01,0.08059237152338028
1983-11-02,0.07501909136772156
1983-11-03,0.07244717329740524
1983-11-04,0.07201854139566422
1983-11-07,0.06130143254995346
1983-11-08,0.06601741164922714
1983-11-09,0.067303366959095
1983-11-10,0.06858928501605988
1983-11-11,0.06773202866315842
1983-11-14,0.06773202866315842
1983-11-15,0.06858928501605988
1983-11-16,0.07030394673347473
1983-11-17,0.07073258608579636
1983-11-18,0.07373315095901489
1983-11-21,0.07373315095901489
1983-11-22,0.06987527012825012
1983-11-23,0.07030394673347473
1983-11-25,0.07201854139566422
1983-11-28,0.07116124033927917
1983-11-29,0.06987527012825012
1983-11-30,0.0694466233253479
1983-12-01,0.06816068291664124
1983-12-02,0.06987527012825012
1983-12-05,0.07030394673347473
1983-12-06,0.07201854139566422
1983-12-07,0.07373315095901489
1983-12-08,0.0741618424654007
1983-12-09,0.07373315095901489
1983-12-12,0.07716238498687744
1983-12-13,0.08016370236873627
1983-12-14,0.08359294384717941
1983-12-15,0.08487891405820847
1983-12-16,0.08230701833963394
1983-12-19,0.08016370236873627
1983-12-20,0.08316433429718018
1983-12-21,0.08487891405820847
1983-12-22,0.08445026725530624
1983-12-23,0.08487891405820847
1983-12-27,0.0857362300157547
1983-12-28,0.08359294384717941
1983-12-29,0.08359294384717941
1983-12-30,0.08787950128316879
1984-01-03,0.09559608995914459
1984-01-04,0.09688202291727066
1984-01-05,0.09516742080450058
1984-01-06,0.09002356231212616
1984-01-09,0.09473873674869537
1984-01-10,0.09602471441030502
1984-01-11,0.09559608995914459
1984-01-12,0.0934528037905693
1984-01-13,0.09559608995914459
1984-01-16,0.09816794842481613
1984-01-17,0.09859663248062134
1984-01-18,0.09945395588874817
1984-01-19,0.09816794842481613
1984-01-20,0.09902527928352356
1984-01-23,0.0934528037905693
1984-01-24,0.09259551018476486
1984-01-25,0.09473873674869537
1984-01-26,0.08959413319826126
1984-01-27,0.08487891405820847
1984-01-30,0.08487891405820847
1984-01-31,0.08445026725530624
1984-02-01,0.08530756086111069
1984-02-02,0.08402162790298462
1984-02-03,0.07973510026931763
1984-02-06,0.08273563534021378
1984-02-07,0.07973510026931763
1984-02-08,0.0810210332274437
1984-02-09,0.08359294384717941
1984-02-10,0.08316433429718018
1984-02-13,0.08787950128316879
1984-02-14,0.08616487681865692
1984-02-15,0.08702220022678375
1984-02-16,0.0857362300157547
1984-02-17,0.08959413319826126
1984-02-21,0.09388139843940735
1984-02-22,0.09216681867837906
1984-02-23,0.09302414953708649
1984-02-24,0.09259551018476486
1984-02-27,0.08745088428258896
1984-02-28,0.09002356231212616
1984-02-29,0.09259551018476486
1984-03-01,0.0934528037905693
1984-03-02,0.09173815697431564
1984-03-05,0.0883081704378128
1984-03-06,0.09088084101676941
1984-03-07,0.09216681867837906
1984-03-08,0.09045220166444778
1984-03-09,0.09388139843940735
1984-03-12,0.09259551018476486
1984-03-13,0.09130951762199402
1984-03-14,0.09173815697431564
1984-03-15,0.09130951762199402
1984-03-16,0.09002356231212616
1984-03-19,0.08916546404361725
1984-03-20,0.08916546404361725
1984-03-21,0.08745088428258896
1984-03-22,0.08745088428258896
1984-03-23,0.0883081704378128
1984-03-26,0.0857362300157547
1984-03-27,0.08745088428258896
1984-03-28,0.08702220022678375
1984-03-29,0.08487891405820847
1984-03-30,0.08530756086111069
1984-04-02,0.0857362300157547
1984-04-03,0.08402162790298462
1984-04-04,0.08273563534021378
1984-04-05,0.08059237152338028
1984-04-06,0.08059237152338028
1984-04-09,0.08487891405820847
1984-04-10,0.08402162790298462
1984-04-11,0.0883081704378128
1984-04-12,0.0883081704378128
1984-04-13,0.09002356231212616
1984-04-16,0.09431006759405136
1984-04-17,0.09602471441030502
1984-04-18,0.09688202291727066
1984-04-19,0.09731066972017288
1984-04-23,0.09559608995914459
1984-04-24,0.09473873674869537
1984-04-25,0.10202666372060776
1984-04-26,0.10331261903047562
1984-04-27,0.10759914666414261
1984-04-30,0.11402972787618637
1984-05-01,0.11317166686058044
1984-05-02,0.10845648497343063
1984-05-03,0.10331261903047562
1984-05-04,0.10674183070659637
1984-05-07,0.11274305731058121
1984-05-08,0.11360032111406326
1984-05-09,0.11360032111406326
1984-05-10,0.11059968918561935
1984-05-11,0.10845648497343063
1984-05-14,0.10931374877691269
1984-05-15,0.10459855198860168
1984-05-16,0.09988262504339218
1984-05-17,0.10202666372060776
1984-05-18,0.10931374877691269
1984-05-21,0.10588454455137253
1984-05-22,0.10374126583337784
1984-05-23,0.10073991864919662
1984-05-24,0.10116858035326004
1984-05-25,0.10073991864919662
